Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Components of Web Image Processing Pipeline,Web Microanalysis of Big Image Data,,,,10.1007/978-3-319-63360-2_4,Peter BajcsyJoe ChalfounMylene Simon,2018,https://link.springer.com/chapter/10.1007/978-3-319-63360-2_4,Chapter
Front End,The Full Stack Developer,,,,10.1007/978-1-4842-4152-3_6,Chris Northwood,2018,https://link.springer.com/chapter/10.1007/978-1-4842-4152-3_6,Chapter
"EJB, Web Services, and Microservices",Beginning EJB in Java EE 8,,,,10.1007/978-1-4842-3573-7_6,Jonathan WetherbeeMassimo NardoneChirag RathodRaghu Kodali,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3573-7_6,Chapter
Getting Data from Backend Using jQuery and Parse,Full Stack JavaScript,,,,10.1007/978-1-4842-3718-2_3,Azat Mardan,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3718-2_3,Chapter
Data: The Fuel for Machine Learning,Practical Java Machine Learning,,,,10.1007/978-1-4842-3951-3_2,Mark Wickham,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3951-3_2,Chapter
Basics,Full Stack JavaScript,,,,10.1007/978-1-4842-3718-2_1,Azat Mardan,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3718-2_1,Chapter
Setting up Node.js and Other Essentials,Practical Node.js,,,,10.1007/978-1-4842-3039-8_1,Azat Mardan,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3039-8_1,Chapter
Human Genetic Epidemiology Using R,Biostatistics for Human Genetic Epidemiology,,,,10.1007/978-3-319-93791-5_5,Bertram K. C. Chan,2018,https://link.springer.com/chapter/10.1007/978-3-319-93791-5_5,Chapter
First Steps with Rails,Learn Rails 5.2,,,,10.1007/978-1-4842-3489-1_2,Stefan Wintermeyer,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3489-1_2,Chapter
Spectral Line Data Analysis with LOFAR,Low Frequency Radio Astronomy and the LOFAR Observatory,,,,10.1007/978-3-319-23434-2_12,J. B. Raymond Oonk,2018,https://link.springer.com/chapter/10.1007/978-3-319-23434-2_12,Chapter
An Introduction to PHP 7,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_1,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_1,Chapter
The Dark Web,Cyber Criminology,,,,10.1007/978-3-319-97181-0_5,Peter Lars Dordal,2018,https://link.springer.com/chapter/10.1007/978-3-319-97181-0_5,Chapter
Discovering circRNA-microRNA Interactions from CLIP-Seq Data,Circular RNAs,,,,10.1007/978-1-4939-7562-4_16,Xiao-Qin ZhangJian-Hua Yang,2018,https://link.springer.com/chapter/10.1007/978-1-4939-7562-4_16,Protocol
Getting to Know Webix Even More!,Practical Webix,,,,10.1007/978-1-4842-3384-9_3,Frank Zammetti,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3384-9_3,Chapter
Frameworks,Complete Guide to Open Source Big Data Stack,,,,10.1007/978-1-4842-2149-5_8,Michael Frampton,2018,https://link.springer.com/chapter/10.1007/978-1-4842-2149-5_8,Chapter
On the Use of Innovation Arguments for Getting Gender Research into STEM,Gender Studies and the New Academic Governance,,,,10.1007/978-3-658-19853-4_7,Sigrid Schmitz,2018,https://link.springer.com/chapter/10.1007/978-3-658-19853-4_7,Chapter
Improving C/C++ Open Source Software Discoverability by Utilizing Rust and Node.js Ecosystems,Open Source Systems: Enterprise Software and Solutions,,,,10.1007/978-3-319-92375-8_15,Kyriakos-Ioannis D. KyriakouNikolaos D. TselikasGeorgia M. Kapitsaki,2018,https://link.springer.com/chapter/10.1007/978-3-319-92375-8_15,Conference paper
Xilara: An XSS Filter Based on HTML Template Restoration,Security and Privacy in Communication Networks,,,,10.1007/978-3-030-01704-0_18,Keitaro YamazakiDaisuke KotaniYasuo Okabe,2018,https://link.springer.com/chapter/10.1007/978-3-030-01704-0_18,Conference paper
A Bilan of Eight Obama Years: Between Bush and Trump,The World Views of the Obama Era,,,,10.1007/978-3-319-61076-4_6,Ruchi Anand,2018,https://link.springer.com/chapter/10.1007/978-3-319-61076-4_6,Chapter
Collecting Network Evidence Using Constrained Approximate Search Algorithms,Advances in Digital Forensics XIV,,,,10.1007/978-3-319-99277-8_9,Ambika Shrestha ChitrakarSlobodan Petrovic,2018,https://link.springer.com/chapter/10.1007/978-3-319-99277-8_9,Conference paper
Creating an AI-Based Application in Visual Studio,"Artificial Intelligence for .NET: Speech, Language, and Search",,,,10.1007/978-1-4842-2949-1_2,Nishith Pathak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2949-1_2,Chapter
Support Vector Machine Acceleration for Intel Xeon Phi Manycore Processors,High Performance Computing,,,,10.1007/978-3-319-73353-1_20,Renzo MassobrioSergio NesmachnowBernabé Dorronsoro,2018,https://link.springer.com/chapter/10.1007/978-3-319-73353-1_20,Conference paper
SAML,Securing the Perimeter,,,,10.1007/978-1-4842-2601-8_3,Michael SchwartzMaciej Machulak,2018,https://link.springer.com/chapter/10.1007/978-1-4842-2601-8_3,Chapter
Developing and Testing Solutions,Agile Office 365,,,,10.1007/978-1-4842-4081-6_9,Haniel Croitoru,2018,https://link.springer.com/chapter/10.1007/978-1-4842-4081-6_9,Chapter
Server-Side Scripting Languages,Encyclopedia of Social Network Analysis and Mining,,,,10.1007/978-1-4614-7163-9_363-1,Ludger Martin,2017,https://link.springer.com/rwe/10.1007/978-1-4614-7163-9_363-1,Living reference work entry
Managing Business Logic with Functions,Pro Functional PHP Programming,,,,10.1007/978-1-4842-2958-3_6,Rob Aley,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2958-3_6,Chapter
Fr. Ratzel’s Worldview and the “Positivist Circle of Leipzig”. The Meaning of Fr. Ratzel’s Law,The Genesis of Geopolitics and Friedrich Ratzel,,,,10.1007/978-3-319-98035-5_5,Alexandros Stogiannos,2019,https://link.springer.com/chapter/10.1007/978-3-319-98035-5_5,Chapter
Design and Implementation of a Remote Laboratory for Heat Transfer Experiments,Cyber-Physical Laboratories in Engineering and Science Education,,,,10.1007/978-3-319-76935-6_14,Ridha EnnettaIbrahim NasriSoufiene BouallègueThrasyvoulos Tsiatsos,2018,https://link.springer.com/chapter/10.1007/978-3-319-76935-6_14,Chapter
Platforms and Knowledge Management,A Knowledge Representation Practionary,,,,10.1007/978-3-319-98092-8_12,Michael K. Bergman,2018,https://link.springer.com/chapter/10.1007/978-3-319-98092-8_12,Chapter
ProMAT—A Project Management Assessment Tool for Virtual Consulting,Digital Transformation of the Consulting Industry,,,,10.1007/978-3-319-70491-3_14,Volker NissenJochen KuhlHendrik KräftHenry SeifertJakob ReiterJim Eidmann,2018,https://link.springer.com/chapter/10.1007/978-3-319-70491-3_14,Chapter
Security for Context-Aware Applications,Context-Aware Communication and Computing: Applications for Smart Environment,,,,10.1007/978-3-319-59035-6_5,Punnarumol TemdeeRamjee Prasad,2018,https://link.springer.com/chapter/10.1007/978-3-319-59035-6_5,Chapter
A Honeypot Proxy Framework for Deceiving Attackers with Fabricated Content,Cyber Threat Intelligence,,,,10.1007/978-3-319-73951-9_12,Jarko PapalitsasSampsa RautiJani TammiVille Leppänen,2018,https://link.springer.com/chapter/10.1007/978-3-319-73951-9_12,Chapter
Data Formats and Types,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_7,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_7,Chapter
Module Development,PrestaShop Recipes,,,,10.1007/978-1-4842-2574-5_2,Arnaldo Pérez Castaño,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2574-5_2,Chapter
Dealing with JavaScript,Practical Web Scraping for Data Science,,,,10.1007/978-1-4842-3582-9_5,Seppe vanden BrouckeBart Baesens,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3582-9_5,Chapter
Drupal 8 Theming,Enterprise Drupal 8 Development,,,,10.1007/978-1-4842-0253-1_5,Todd Tomlinson,2017,https://link.springer.com/chapter/10.1007/978-1-4842-0253-1_5,Chapter
OpenID Connect,Securing the Perimeter,,,,10.1007/978-1-4842-2601-8_5,Michael SchwartzMaciej Machulak,2018,https://link.springer.com/chapter/10.1007/978-1-4842-2601-8_5,Chapter
Identification of visually impaired users for customizing web pages on the Internet,Trends and Applications in Software Engineering,,,,10.1007/978-3-319-48523-2_27,Juan PerazaYadira QuiñonezCarmen LizarragaJosé OrtegaMonica Olivarría,2017,https://link.springer.com/chapter/10.1007/978-3-319-48523-2_27,Conference paper
User Interfaces for Creating Digital Research,Research Methods for the Digital Humanities,,,,10.1007/978-3-319-96713-4_15,Tarrin Wills,2018,https://link.springer.com/chapter/10.1007/978-3-319-96713-4_15,Chapter
Real-Time Earthquake Intensity Estimation Using Streaming Data Analysis of Social and Physical Sensors,"Earthquakes and Multi-hazards Around the Pacific Rim, Vol. I",,,,10.1007/978-3-319-71565-0_10,Yelena KropivnitskayaKristy F. TiampoJinhui QinMichael A. Bauer,2018,https://link.springer.com/chapter/10.1007/978-3-319-71565-0_10,Chapter
Theme Development,PrestaShop Recipes,,,,10.1007/978-1-4842-2574-5_3,Arnaldo Pérez Castaño,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2574-5_3,Chapter
Cache Module for the Dictionary Writing System,Proceedings of the 2015 Federated Conference on Software Development and Object Technologies,,,,10.1007/978-3-319-46535-7_10,Kamil BarbierikMartin BodlákZuzana DěngeováVladimír JarýTomáš LiškaMichaela LiškováJosef NovýMiroslav Virius,2017,https://link.springer.com/chapter/10.1007/978-3-319-46535-7_10,Conference paper
API Documentation,API Management,,,,10.1007/978-1-4842-1305-6_4,Brajesh De,2017,https://link.springer.com/chapter/10.1007/978-1-4842-1305-6_4,Chapter
HTML,Encyclopedia of Social Network Analysis and Mining,,,,10.1007/978-1-4614-7163-9_364-1,Ludger Martin,2017,https://link.springer.com/rwe/10.1007/978-1-4614-7163-9_364-1,Living reference work entry
Web and SQL Services,Pro Linux System Administration,,,,10.1007/978-1-4842-2008-5_11,Dennis MatotekJames TurnbullPeter Lieverdink,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2008-5_11,Chapter
Creating Modules for Drupal 8,Enterprise Drupal 8 Development,,,,10.1007/978-1-4842-0253-1_4,Todd Tomlinson,2017,https://link.springer.com/chapter/10.1007/978-1-4842-0253-1_4,Chapter
Molecular Epidemiology Database for Sequence Management and Data Mining,Human T-Lymphotropic Viruses,,,,10.1007/978-1-4939-6872-5_2,Thessika Hialla Almeida AraújoFilipe Ferreira de Almeida RegoLuiz Carlos Junior Alcantara,2017,https://link.springer.com/chapter/10.1007/978-1-4939-6872-5_2,Protocol
Reliability Metrics,Reliability Aspect of Cloud Computing Environment,,,,10.1007/978-981-13-3023-0_3,Vikas KumarR. Vidhyalakshmi,2018,https://link.springer.com/chapter/10.1007/978-981-13-3023-0_3,Chapter
Raspberry Pi System Anatomy,Expanding Your Raspberry Pi,,,,10.1007/978-1-4842-2922-4_1,Mark Edward Soper,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2922-4_1,Chapter
Drupal on My Mind,Decoupling Drupal,,,,10.1007/978-1-4842-3321-4_1,Deepali Mayekar,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3321-4_1,Chapter
PHP,Cyber Operations,,,,10.1007/978-1-4842-0457-3_17,Mike O’Leary,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0457-3_17,Chapter
Using IPython for Teaching Web Scraping,Social Media Shaping e-Publishing and Academia,,,,10.1007/978-3-319-55354-2_5,Ali HadiMalek Al-Zewairi,2017,https://link.springer.com/chapter/10.1007/978-3-319-55354-2_5,Chapter
HTTP API Design,Advanced Microservices,,,,10.1007/978-1-4842-2887-6_2,Thomas Hunter II,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2887-6_2,Chapter
Baseband and Transmission Systems,Global Satellite Meteorological Observation (GSMO) Theory,,,,10.1007/978-3-319-67119-2_3,Stojče Dimov Ilčev,2018,https://link.springer.com/chapter/10.1007/978-3-319-67119-2_3,Chapter
API Security and Caching,Pro RESTful APIs,,,,10.1007/978-1-4842-2665-0_8,Sanjay Patni,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2665-0_8,Chapter
University of Minnesota (UMN) Map Server,Encyclopedia of GIS,,,,10.1007/978-3-319-17885-1_1429,Ranga Raju VatsavaiThomas E. BurkSteve Lime,2017,https://link.springer.com/rwe/10.1007/978-3-319-17885-1_1429,Reference work entry
Architecture of a CMS Website,Website Hosting and Migration with Amazon Web Services,,,,10.1007/978-1-4842-2589-9_8,Jason Nadon,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2589-9_8,Chapter
Scripting and Security in Computer Networks and Web Browsers,Guide to Computer Network Security,,,,10.1007/978-3-319-55606-2_6,Joseph Migga Kizza,2017,https://link.springer.com/chapter/10.1007/978-3-319-55606-2_6,Chapter
Files and Directories,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_7,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_7,Chapter
Measuring the Effectiveness of Knowledge Driven Web Applications,Advanced Topics in Intelligent Information and Database Systems,,,,10.1007/978-3-319-56660-3_39,Supriya ChakrabortyNovarun DebNabendu Chaki,2017,https://link.springer.com/chapter/10.1007/978-3-319-56660-3_39,Chapter
Azure Table Storage,Web Applications on Azure,,,,10.1007/978-1-4842-2976-7_5,Rob Reagan,2018,https://link.springer.com/chapter/10.1007/978-1-4842-2976-7_5,Chapter
GPIO Anatomy and Applications,Expanding Your Raspberry Pi,,,,10.1007/978-1-4842-2922-4_9,Mark Edward Soper,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2922-4_9,Chapter
Receive Emails from a Contact Us Page,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_23,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_23,Chapter
Quick Response Code Secure: A Cryptographically Secure Anti-Phishing Tool for QR Code Attacks,Computer Network Security,,,,10.1007/978-3-319-65127-9_25,Vasileios MavroeidisMathew Nicho,2017,https://link.springer.com/chapter/10.1007/978-3-319-65127-9_25,Conference paper
A Platform for Supporting Open Data Ecosystems,Enterprise Information Systems,,,,10.1007/978-3-319-62386-3_15,Marcelo Iury S. OliveiraLairson Emanuel R. de Alencar OliveiraGlória de Fátima A. Barros LimaBernadette Farias Lóscio,2017,https://link.springer.com/chapter/10.1007/978-3-319-62386-3_15,Conference paper
A Security Policy Transition Framework for Software-Defined Networks,Guide to Security in SDN and NFV,,,,10.1007/978-3-319-64653-4_6,Jacob H. CoxRussell J. ClarkHenry L. Owen,2017,https://link.springer.com/chapter/10.1007/978-3-319-64653-4_6,Chapter
"How Request, Response Work in Laravel 5",Beginning Laravel,,,,10.1007/978-1-4842-2538-7_18,Sanjib Sinha,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2538-7_18,Chapter
"HTML, CSS, and JavaScript",The Definitive Guide to Squarespace,,,,10.1007/978-1-4842-2937-8_5,Sarah Martin,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2937-8_5,Chapter
Specialized Honeypot Applications,Honeypot Frameworks and Their Applications: A New Framework,,,,10.1007/978-981-10-7739-5_3,Chee Keong NgLei PanYang Xiang,2018,https://link.springer.com/chapter/10.1007/978-981-10-7739-5_3,Chapter
Scaling Drupal,Enterprise Drupal 8 Development,,,,10.1007/978-1-4842-0253-1_10,Todd Tomlinson,2017,https://link.springer.com/chapter/10.1007/978-1-4842-0253-1_10,Chapter
An Innovative Web Platform for Flood Risk Management,Advances in Network Systems,,,,10.1007/978-3-319-44354-6_13,João L. GomesGonçalo JesusJoão RogeiroAnabela OliveiraRicardo Tavares da CostaAndré B. Fortunato,2017,https://link.springer.com/chapter/10.1007/978-3-319-44354-6_13,Conference paper
Distribution of Media and Information,Managing Media and Digital Organizations,,,,10.1007/978-3-319-71288-8_12,Eli M. Noam,2019,https://link.springer.com/chapter/10.1007/978-3-319-71288-8_12,Chapter
Connecting to a&#xa0;REST Backend,Xamarin.Forms Essentials,,,,10.1007/978-1-4842-3240-8_7,Gerald Versluis,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3240-8_7,Chapter
Service Discovery,Advanced Microservices,,,,10.1007/978-1-4842-2887-6_4,Thomas Hunter II,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2887-6_4,Chapter
Build an Events Calendar,Pro PHP and jQuery,,,,10.1007/978-1-4842-1230-1_4,Jason LengstorfKeith Wald,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1230-1_4,Chapter
React Components,Pro MERN Stack,,,,10.1007/978-1-4842-2653-7_3,Vasan Subramanian,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2653-7_3,Chapter
Web Fundamentals,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_12,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_12,Chapter
Header Tags,Joomla! 3 SEO and Performance,,,,10.1007/978-1-4842-1124-3_6,Simon Kloostra,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1124-3_6,Chapter
Dates and Times,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_5,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_5,Chapter
Automated Information Extraction and Classification of Matrix-Based Questionnaire Data,Advances in Systems Science,,,,10.1007/978-3-319-48944-5_11,Damian Dudek,2017,https://link.springer.com/chapter/10.1007/978-3-319-48944-5_11,Conference paper
Test Case Prioritization Based on Dissimilarity Clustering Using Historical Data Analysis,"Information, Communication and Computing Technology",,,,10.1007/978-981-10-6544-6_25,Md. Abu HasanMd. Abdur RahmanMd. Saeed Siddik,2017,https://link.springer.com/chapter/10.1007/978-981-10-6544-6_25,Conference paper
AMQP with Spring Boot,Spring Boot Messaging,,,,10.1007/978-1-4842-1224-0_5,Felipe Gutierrez,2017,https://link.springer.com/chapter/10.1007/978-1-4842-1224-0_5,Chapter
A Novel Framework for Extracting GeoSpatial Information Using SPARQL Query and Multiple Header Extraction Sources,Proceedings of the International Conference on Recent Cognizance in Wireless Communication & Image Processing,,,,10.1007/978-81-322-2638-3_56,Poonam MalpaniParas BassiMehul MahrishiVipin Jain,2016,https://link.springer.com/chapter/10.1007/978-81-322-2638-3_56,Conference paper
